Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
posterior al dividendo demográfico,PST,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polinesia Francesa,PYF,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Rumania,ROU,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.2,,11.2,2.4,,2.8,2.6,7,7.7,6,5.9,4.6,3.4,2.7,6.9,5,3.8,3.3,4.1,4.9,5.3,5.9,5.9,4.7,3.2,3,2.3,1.9,1.6,1.3,1,0.5,
Federación de Rusia,RUS,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,4.2,1.8,2.6,4.6,3.4,2.2,1.4,1.5,1.3,1,0.7,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.3,0.1,0.2,0.1,0.2,0.1,0.1,
Rwanda,RWA,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2,,,,,49.3,,,,,44,,,39.9,,,39,,,,,,,21.9,
Asia meridional,SAS,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,31.9,31,29.1,29,28.8,28.8,29,28.8,28.4,27.9,27.8,27.4,26.9,26.5,26.2,26.1,,,,,,25.5,25.2,24.9,24.1,22.8,21.6,20.9,19.9,17.8,16.3,15.1,13.9,12.5,,,,,,6.9,6,4.9,3.9,3.3
Arabia Saudita,SAU,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudán,SDN,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,6.5,,,,,,,,,,
Senegal,SEN,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5,,,45.3,,,,,,,39.3,,,,32.7,,,,,,33,,,,,,,11.2,,,10.9,,,
Singapur,SGP,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Salomón,SLB,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7,,,,,,,24.2,,,,,,,,,,,,
Sierra Leona,SLE,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,,,,,,,,30.9,,,,,,,23.6,,,,,,
El Salvador,SLV,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,,19.9,,,,13,14.1,,18.9,15.9,12,13.1,13.3,14.5,11.1,10.7,7.9,5.8,7.9,7.7,7,6.2,5.4,4.6,4.4,3.4,3.7,3,2.7,1.9,,3.6,3.5,3.1,
San Marino,SMR,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República Federal de Somalia,SOM,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.6,0.9,1.1,0.6,0.4,0.2,0.4,0.4,,5.1,5.7,6.6,6.2,6.1,4.9,2.8,2,1.4,1.3,1.5,,
África al sur del Sahara (excluido altos ingresos),SSA,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudán del Sur,SSD,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,,,,,,,52.8,,,,,,,,
África al sur del Sahara,SSF,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,41.9,42.8,43.2,43.4,43.2,42.7,42.4,42.3,41.8,41.4,40.4,39.8,39,37,35.8,34.6,33.7,32.6,32.3,31,30.3,29.4,28.8,28.4,28.2,28.2,28.1,27.8,27.7,29,29.1,28.8,28.8,28.5
Pequeños Estados,SST,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santo Tomé y Príncipe,STP,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,,,,11.3,,,,,,,8.3,,,,,,,
Suriname,SUR,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,,,,,,,,,,,,,,,,,,,,,,,1.2,,
República Eslovaca,SVK,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.3,,,,,,,,0.2,0.2,0.3,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.7,0.6,1.3,0.4,0.4,0.1,0.2,0.2,0.6,0.3,
Eslovenia,SVN,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0.1,0,0.1,,,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Suecia,SWE,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,0.4,,,,,,0.3,,,,,,0.1,,,,,0.1,,,0.3,,,,,0.1,0.2,0,0.3,0.4,0.9,0.3,0.4,0.5,0.4,0.5,0.5,0.4,0.6,0.4,0.5,0.3,0.2,0.7,0.3,0.4,0.6,1,0.6,
Eswatini,SWZ,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8,,,,,,41.4,,,,,,,,,37.6,,,,,,,27.5,,,,,,,,
Sint Maarten (Dutch part),SXM,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0.6,,,,,,,1.2,,,,,0.5,,,,,,
República Árabe Siria,SYR,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0.5,,,0.8,,,0.7,,,,,,,,,,,,,10.5,,
Islas Turcas y Caicos,TCA,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3,,,,,,,,28.7,,,,,,,24.4,,,,23.2,,
Asia oriental y el Pacífico (BIRF y la AIF),TEA,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europa y Asia central (BIRF y la AIF),TEC,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,,,,,43,,,,39.9,,,21.3,,,20.2,,,
Tailandia,THA,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,18.1,,,,,,,15,,12.6,,9.9,,6,,4.5,,4,5.5,5.5,,3.4,,2.4,,1.7,1.1,0.9,0.7,0.6,0.3,0.4,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,
Tayikistán,TJK,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,,,,32.9,21.7,,,15.9,,10.2,,,,,,8.5,,,,,,5.9,5.5,4.7,4.1
Turkmenistán,TKM,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
América Latina y el Caribe (BIRF y la AIF),TLA,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,33.9,,,,,,,24.9,,,,,,,,,,
Oriente Medio y Norte de África (BIRF y la AIF),TMN,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,2.5,,,,,,3.3,,,,,,0.4,,,
Asia meridional (BIRF y la AIF),TSA,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
África al sur del Sahara (BIRF y la AIF),TSS,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad y Tobago,TTO,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Túnez,TUN,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,,,,,9.6,,,,,10.1,,,,,6.1,,,,,3.8,,,,,2,,,,,0.5,,,,,,0.5,,,
Turquía,TUR,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,,,5.8,,,,,,,,4.7,6.1,4,3.9,3.1,2.5,2.1,1.8,1.7,1.4,1.2,1,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.3,,
Tuvalu,TUV,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,
Tanzanía,TZA,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,,,,,,,,,59.8,,,,,,,37.7,,,,29.7,,,,,,,29.6,,,,,,
Uganda,UGA,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8,,,52.1,,,,50.9,,,53.8,,,51.9,,,46.2,,,,38.9,,,33.6,,,,36.5,,,36.3,,,,,
Ucrania,UKR,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,3.6,,8.5,9.5,,,14.8,,,4.5,2.6,2.1,0.9,0.6,0.4,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0,,,,
Ingreso mediano alto,UMC,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,41.7,39.7,37.8,36.5,34.2,37.6,37,36.3,35.4,34.3,31.7,29.4,27.8,27.8,28.2,26.9,25.2,23.7,21.3,19.3,17.3,15.1,14.2,12.9,12.1,11.2,9.9,8.2,7,4.9,4.3,3.6,3.1,2.8,2.4,2.1,1.9,1.9,1.7,1.5,1.4
Uruguay,URY,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,0.7,,,0.6,,,0.5,0.6,0.5,0.6,,0.5,0.6,0.7,1,1.2,1.1,0.8,0.6,0.4,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.1
Estados Unidos,USA,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,1.2,1.2,1,0.9,0.8,0.7,0.6,0.9,0.7,0.7,0.7,0.7,0.6,0.5,0.5,0.5,0.5,0.4,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.7,0.6,0.6,0.8,0.7,0.9,0.9,0.9,0.9,0.9,0.9,0.8,1,0.9,0.9,0.9,1.1,1,1,1.1,0.9,0.9,0.3,0.3,1.2,1,
Uzbekistán,UZB,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,,68.1,,66,67.7,,,,,,,,,,,,,,,,,,3,2.9,2.7,1.8
San Vicente y las Granadinas,VCT,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venezuela,VEN,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,6.9,,5.4,,,4.8,,,9.8,,,10.2,11.3,,10,15.2,18.2,15.4,13.5,7,,,,,,,,,,,,,,,,,,
Islas Vírgenes Británicas,VGB,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Vírgenes (EE.UU.),VIR,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,21.8,,,,,24.5,,18.2,,14,,11.2,,3.4,,2.3,,2.2,,1.5,,1.4,,0.9,,1.1,,
Vanuatu,VUT,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,,,,,,,,,11.6,,,,,
Mundo,WLD,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,28.6,27.9,27.2,26.8,25.8,27.2,26.9,26.7,26.2,25.8,24.8,23.8,23,22.8,23.1,22.6,22,21.3,20.3,19.3,18.1,16.9,16.1,15.2,14.5,13.9,12.7,11.7,10.9,9.6,9.1,8.5,8,7.7,7.3,,7.4,7.3,7,6.8,6.7
Samoa,WSM,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,2.5,,,,,2.7,,,,,,,,,,,
Kosovo,XKX,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,8.9,8.4,,,6.8,6.7,4.7,2.7,1.7,2.4,1.6,1.8,11.1,14.6,7.5,12.7,17.1,7.5,,
"Yemen, Rep. del",YEM,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,12.9,,,,,,,,,19.8,,,,,,,,,,
Sudáfrica,ZAF,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,31.1,,,,,25.8,,,18.3,,17.9,,,,19.4,,,,,,,,,,
Zambia,ZMB,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,,47.3,,,36.2,,37,,,,42.4,,47.9,,50.8,,,,49.4,,,,,48.2,,,,,,,50.4,,
Zimbabwe,ZWE,"Brecha de pobreza de 4,20 dólares al día (PPA de 2021) (%)",SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,26,,30,,,,,
